"LONG"	"LAT"	"Date"	"month"	"year"
-77.652667	-11.051833	2001-03-19	3	2001
-77.697833	-11.1525	2001-03-19	3	2001
-78.851667	-11.105	2001-03-20	3	2001
-79.333333	-11.395	2001-03-20	3	2001
-78.91	-11.431667	2001-03-20	3	2001
-78.47	-11.208333	2001-03-20	3	2001
-78.29	-11.371667	2001-03-20	3	2001
-78.631667	-11.561667	2001-03-20	3	2001
-78.966667	-11.751667	2001-03-20	3	2001
-78.2145	-11.0435	2001-03-20	3	2001
-77.879167	-10.851167	2001-03-20	3	2001
-77.681333	-10.939	2001-03-20	3	2001
-77.8985	-11.153833	2001-03-20	3	2001
-78.1325	-11.287333	2001-03-20	3	2001
-77.9205	-11.455167	2001-03-20	3	2001
-77.6625	-11.263333	2001-03-20	3	2001
-77.632333	-11.384333	2001-03-20	3	2001
-77.515333	-11.386333	2001-03-20	3	2001
-77.413833	-11.523167	2001-03-20	3	2001
-77.2995	-11.552667	2001-03-20	3	2001
-78.621667	-11.86	2001-03-21	3	2001
-78.253333	-11.646667	2001-03-21	3	2001
-78.296667	-11.963333	2001-03-21	3	2001
-78.796667	-12.243333	2001-03-21	3	2001
-78.325	-12.233333	2001-03-21	3	2001
-77.97	-12.06	2001-03-21	3	2001
-77.647	-11.324167	2001-03-21	3	2001
-77.605833	-11.567833	2001-03-21	3	2001
-77.938833	-11.7565	2001-03-21	3	2001
-77.617333	-11.855333	2001-03-21	3	2001
-77.3595	-11.710167	2001-03-21	3	2001
-77.281833	-11.631833	2001-03-21	3	2001
-77.1965	-11.734833	2001-03-21	3	2001
-77.246333	-11.849833	2001-03-21	3	2001
-77.151167	-11.934167	2001-03-21	3	2001
-77.207833	-11.985333	2001-03-21	3	2001
-77.618333	-12.118333	2001-03-22	3	2001
-77.928333	-12.353333	2001-03-22	3	2001
-78.488333	-12.658333	2001-03-22	3	2001
-78.413333	-12.88	2001-03-22	3	2001
-78.098333	-12.716667	2001-03-22	3	2001
-77.584833	-12.139333	2001-03-22	3	2001
-77.556167	-12.4095	2001-03-22	3	2001
-77.328667	-12.278	2001-03-22	3	2001
-77.052333	-12.207333	2001-03-22	3	2001
-77.024833	-12.3915	2001-03-22	3	2001
-77.3185	-11.992667	2001-03-22	3	2001
-77.1025	-12.117667	2001-03-22	3	2001
-77.1	-12.223	2001-03-22	3	2001
-76.965833	-12.251	2001-03-22	3	2001
-76.998333	-12.3785	2001-03-22	3	2001
-76.801833	-12.396833	2001-03-22	3	2001
-77.765	-12.531667	2001-03-23	3	2001
-76.833333	-12.529667	2001-03-25	3	2001
-76.733667	-12.585833	2001-03-25	3	2001
-77.451667	-12.636667	2001-03-26	3	2001
-77.763333	-12.816667	2001-03-26	3	2001
-78.191667	-13.055	2001-03-26	3	2001
-77.813333	-13.14	2001-03-26	3	2001
-77.478333	-12.945	2001-03-26	3	2001
-77.236667	-13.031667	2001-03-26	3	2001
-77.3255	-12.5745	2001-03-26	3	2001
-77.342	-12.864333	2001-03-26	3	2001
-77.086	-12.723167	2001-03-26	3	2001
-76.675333	-12.784667	2001-03-26	3	2001
-76.7475	-12.684667	2001-03-26	3	2001
-76.6445	-12.718333	2001-03-26	3	2001
-76.637833	-12.866667	2001-03-26	3	2001
-76.528833	-12.9255	2001-03-26	3	2001
-76.538833	-13.0895	2001-03-26	3	2001
-76.415	-13.131167	2001-03-26	3	2001
-77.52	-13.265	2001-03-27	3	2001
-77.998333	-13.541667	2001-03-27	3	2001
-77.625	-13.615	2001-03-27	3	2001
-77.196667	-13.375	2001-03-27	3	2001
-77.043333	-12.990667	2001-03-27	3	2001
-77.079167	-13.301833	2001-03-27	3	2001
-76.717833	-13.103667	2001-03-27	3	2001
-76.393833	-13.209	2001-03-27	3	2001
-76.814667	-13.433	2001-03-27	3	2001
-76.371833	-13.283333	2001-03-27	3	2001
-76.256833	-13.337167	2001-03-27	3	2001
-77.295	-13.735	2001-03-28	3	2001
-77.771667	-13.983333	2001-03-28	3	2001
-77.35	-14.026	2001-03-28	3	2001
-77.003333	-13.848333	2001-03-28	3	2001
-77.126667	-14.203333	2001-03-28	3	2001
-77.51	-14.421667	2001-03-28	3	2001
-76.766333	-13.707333	2001-03-28	3	2001
-76.48	-13.5515	2001-03-28	3	2001
-76.2515	-13.604333	2001-03-28	3	2001
-76.371667	-13.771667	2001-03-28	3	2001
-76.7265	-13.9735	2001-03-28	3	2001
-76.897167	-14.357	2001-03-28	3	2001
-76.971667	-14.446667	2001-03-30	3	2001
-77.14	-14.786667	2001-03-30	3	2001
-77.675	-15.088333	2001-03-30	3	2001
-77.295	-15.098333	2001-03-30	3	2001
-76.414333	-14.094667	2001-03-30	3	2001
-76.255	-14.298	2001-03-30	3	2001
-76.566667	-14.469	2001-03-30	3	2001
-76.703167	-14.6815	2001-03-30	3	2001
-76.253667	-14.579833	2001-03-30	3	2001
-76.676667	-14.828333	2001-03-31	3	2001
-76.7	-15.115	2001-03-31	3	2001
-77.2	-15.383333	2001-03-31	3	2001
-77.063333	-15.615	2001-03-31	3	2001
-76.77	-15.448333	2001-03-31	3	2001
-75.957167	-14.645667	2001-03-31	3	2001
-76.277167	-14.882	2001-03-31	3	2001
-76.221	-15.145	2001-03-31	3	2001
-75.969667	-15.002167	2001-03-31	3	2001
-75.652833	-14.861333	2001-03-31	3	2001
-76.290333	-14.045333	2001-03-31	3	2001
-76.192333	-14.3925	2001-03-31	3	2001
-75.747667	-14.790167	2001-03-31	3	2001
-76.318333	-15.201667	2001-04-01	4	2001
-76.42	-15.538333	2001-04-01	4	2001
-76.78	-15.74	2001-04-01	4	2001
-76.406667	-15.818333	2001-04-01	4	2001
-76.041667	-15.611667	2001-04-01	4	2001
-75.715	-15.64	2001-04-01	4	2001
-75.66	-15.876667	2001-04-01	4	2001
-75.626333	-15.110167	2001-04-01	4	2001
-75.905	-15.258	2001-04-01	4	2001
-75.296167	-15.220667	2001-04-01	4	2001
-75.523833	-14.930667	2001-04-01	4	2001
-76.4945	-14.125167	2001-04-01	4	2001
-75.285167	-15.384333	2001-04-01	4	2001
-75.15	-15.485667	2001-04-01	4	2001
-75.409667	-15.456333	2001-04-02	4	2001
-75.572833	-15.724	2001-04-02	4	2001
-75.301333	-15.783167	2001-04-02	4	2001
-75.1825	-15.571167	2001-04-02	4	2001
-74.8835	-15.5845	2001-04-02	4	2001
-75.0035	-15.781	2001-04-02	4	2001
-75.046667	-15.523333	2001-04-02	4	2001
-74.936333	-15.527333	2001-04-02	4	2001
-74.829333	-15.6555	2001-04-02	4	2001
-74.734	-15.618833	2001-04-02	4	2001
-74.597333	-15.753	2001-04-02	4	2001
-74.452667	-15.744667	2001-04-02	4	2001
-74.3805	-15.912333	2001-04-02	4	2001
-74.212	-15.971667	2001-04-03	4	2001
-74.251333	-15.888167	2001-04-03	4	2001
-74.138167	-15.986	2001-04-03	4	2001
-74.052167	-16.012333	2001-04-03	4	2001
-74.036667	-16.013	2001-04-03	4	2001
-74.468	-15.8295	2001-10-12	10	2002
-74.151333	-16.024667	2001-10-12	10	2002
-74.2685	-15.865167	2001-10-12	10	2002
-74.496	-15.74	2001-10-12	10	2002
-75.499167	-15.589167	2001-10-13	10	2002
-74.697667	-15.746333	2001-10-13	10	2002
-74.713333	-15.640167	2001-10-13	10	2002
-74.833333	-15.631667	2001-10-13	10	2002
-74.963333	-15.506667	2001-10-13	10	2002
-75.066667	-15.523333	2001-10-13	10	2002
-75.185	-15.4	2001-10-13	10	2002
-75.362167	-15.252333	2001-10-14	10	2002
-75.753333	-15.486667	2001-10-14	10	2002
-76.143	-15.691667	2001-10-14	10	2002
-75.3	-15.371667	2001-10-14	10	2002
-82.098667	-5.995833	2001-10-15	10	2002
-81.7345	-6.311	2001-10-15	10	2002
-81.691833	-6.001167	2001-10-15	10	2002
-81.241	-5.995333	2001-10-15	10	2002
-81.474	-6.181833	2001-10-15	10	2002
-81.710167	-6.315167	2001-10-15	10	2002
-81.164167	-6.107	2001-10-15	10	2002
-76.721	-15.986333	2001-10-15	10	2002
-76.882167	-15.538	2001-10-15	10	2002
-77.2565	-15.442833	2001-10-15	10	2002
-76.675333	-15.128833	2001-10-15	10	2002
-76.2805	-14.907667	2001-10-15	10	2002
-75.944167	-14.700833	2001-10-15	10	2002
-76.269167	-14.609333	2001-10-15	10	2002
-75.683333	-14.950333	2001-10-15	10	2002
-82.247333	-6.619833	2001-10-16	10	2002
-81.631	-6.756	2001-10-16	10	2002
-81.4185	-6.474667	2001-10-16	10	2002
-81.039	-6.259167	2001-10-16	10	2002
-80.6825	-6.393	2001-10-16	10	2002
-81.0475	-6.586667	2001-10-16	10	2002
-81.1875	-6.664667	2001-10-16	10	2002
-80.778333	-6.757333	2001-10-16	10	2002
-81.043167	-6.128	2001-10-16	10	2002
-80.937167	-6.309833	2001-10-16	10	2002
-80.812	-6.3065	2001-10-16	10	2002
-80.709167	-6.4655	2001-10-16	10	2002
-76.903167	-14.826333	2001-10-16	10	2002
-76.211833	-14.363333	2001-10-16	10	2002
-81.2515	-6.678	2001-10-17	10	2002
-81.879833	-7.055333	2001-10-17	10	2002
-80.739	-6.987	2001-10-17	10	2002
-81.2235	-7.330833	2001-10-17	10	2002
-80.514333	-6.602167	2001-10-17	10	2002
-80.181333	-6.631333	2001-10-17	10	2002
-80.364333	-6.839667	2001-10-17	10	2002
-80.582667	-7.104333	2001-10-17	10	2002
-80.340333	-7.160333	2001-10-17	10	2002
-80.068667	-7.007667	2001-10-17	10	2002
-80.515833	-6.460833	2001-10-17	10	2002
-80.431167	-6.660833	2001-10-17	10	2002
-80.190167	-6.666167	2001-10-17	10	2002
-80.093833	-6.796	2001-10-17	10	2002
-80.9885	-6.8455	2001-10-17	10	2002
-79.901	-7.0335	2001-10-17	10	2002
-76.873167	-14.073833	2001-10-17	10	2002
-76.399833	-13.788667	2001-10-17	10	2002
-76.3035	-13.4475	2001-10-17	10	2002
-76.813167	-13.712	2001-10-17	10	2002
-77.178667	-13.9115	2001-10-17	10	2002
-76.286333	-13.549667	2001-10-17	10	2002
-76.268583	-13.339833	2001-10-17	10	2002
-76.3705	-13.293333	2001-10-17	10	2002
-76.417833	-13.147833	2001-10-17	10	2002
-81.680167	-7.595	2001-10-18	10	2002
-81.214833	-7.672667	2001-10-18	10	2002
-80.731333	-7.386833	2001-10-18	10	2002
-80.2855	-7.434167	2001-10-18	10	2002
-80.866667	-7.856833	2001-10-18	10	2002
-79.879667	-6.959333	2001-10-18	10	2002
-79.957667	-7.256833	2001-10-18	10	2002
-80.096	-7.6815	2001-10-18	10	2002
-79.875667	-7.5495	2001-10-18	10	2002
-79.558	-7.525	2001-10-18	10	2002
-79.750667	-7.058333	2001-10-18	10	2002
-79.765	-7.248667	2001-10-18	10	2002
-79.611333	-7.291833	2001-10-18	10	2002
-79.629667	-7.503333	2001-10-18	10	2002
-79.526	-7.585667	2001-10-18	10	2002
-77.9665	-14.336333	2001-10-18	10	2002
-77.876	-13.985833	2001-10-18	10	2002
-77.466167	-13.1945	2001-10-18	10	2002
-77.049833	-12.957	2001-10-18	10	2002
-76.703667	-12.676667	2001-10-18	10	2002
-76.515833	-13.098167	2001-10-18	10	2002
-76.5225	-12.989833	2001-10-18	10	2002
-76.649667	-12.882	2001-10-18	10	2002
-76.6445	-12.713167	2001-10-18	10	2002
-76.7205	-12.727956	2001-10-18	10	2002
-76.793667	-12.622	2001-10-18	10	2002
-80.500333	-7.912833	2001-10-19	10	2002
-80.084333	-7.856167	2001-10-19	10	2002
-80.6655	-8.321333	2001-10-19	10	2002
-80.684167	-8.598167	2001-10-19	10	2002
-80.283833	-8.428667	2001-10-19	10	2002
-79.8695	-7.8665	2001-10-19	10	2002
-79.884333	-8.198167	2001-10-19	10	2002
-79.468	-7.977167	2001-10-19	10	2002
-79.1745	-8.123333	2001-10-19	10	2002
-79.5075	-8.308667	2001-10-19	10	2002
-79.534667	-7.791667	2001-10-19	10	2002
-79.402	-7.815333	2001-10-19	10	2002
-79.331	-8.006167	2001-10-19	10	2002
-79.187333	-8.042833	2001-10-19	10	2002
-79.132167	-8.188333	2001-10-19	10	2002
-79.027167	-8.202167	2001-10-19	10	2002
-77.018833	-12.691167	2001-10-19	10	2002
-77.43	-12.900333	2001-10-19	10	2002
-78.186333	-13.053667	2001-10-19	10	2002
-78.258833	-12.805	2001-10-19	10	2002
-78.512667	-12.924167	2001-10-19	10	2002
-78.433333	-12.619333	2001-10-19	10	2002
-76.909	-12.414833	2001-10-19	10	2002
-76.918	-12.272333	2001-10-19	10	2002
-77.1085	-12.264167	2001-10-19	10	2002
-77.088667	-12.188333	2001-10-19	10	2002
-77.052333	-12.128167	2001-10-19	10	2002
-77.200333	-12.1235	2001-10-19	10	2002
-77.2705	-12.0555	2001-10-19	10	2002
-79.715167	-8.418333	2001-10-20	10	2002
-80.0205	-8.595667	2001-10-20	10	2002
-80.445333	-8.842333	2001-10-20	10	2002
-80.276833	-9.0745	2001-10-20	10	2002
-79.992	-8.905667	2001-10-20	10	2002
-79.674833	-8.722	2001-10-20	10	2002
-79.387833	-8.851333	2001-10-20	10	2002
-79.490167	-8.619667	2001-10-20	10	2002
-79.161167	-8.430667	2001-10-20	10	2002
-78.936167	-8.452333	2001-10-20	10	2002
-78.9845	-8.458167	2001-10-20	10	2002
-77.970167	-12.3525	2001-10-20	10	2002
-77.513167	-12.086833	2001-10-20	10	2002
-77.214667	-11.9425	2001-10-20	10	2002
-79.686167	-9.061833	2001-10-22	10	2002
-80.023667	-9.249833	2001-10-22	10	2002
-80.223833	-9.518333	2001-10-22	10	2002
-79.6915	-9.380833	2001-10-22	10	2002
-78.877	-8.596	2001-10-22	10	2002
-79.200667	-8.792667	2001-10-22	10	2002
-79.255833	-9.0435	2001-10-22	10	2002
-78.887667	-8.925333	2001-10-22	10	2002
-78.8785	-8.505	2001-10-22	10	2002
-78.869833	-8.697167	2001-10-22	10	2002
-78.767667	-8.7205	2001-10-22	10	2002
-78.752667	-8.972833	2001-10-22	10	2002
-78.6655	-9.010833	2001-10-22	10	2002
-78.682833	-9.220833	2001-10-22	10	2002
-79.319667	-9.167333	2001-10-23	10	2002
-79.357333	-9.515333	2001-10-23	10	2002
-79.6995	-9.712	2001-10-23	10	2002
-80.046167	-9.913167	2001-10-23	10	2002
-79.315667	-9.822667	2001-10-23	10	2002
-78.957667	-9.942167	2001-10-23	10	2002
-78.671333	-9.112833	2001-10-23	10	2002
-78.9055	-9.263	2001-10-23	10	2002
-78.7295	-9.483333	2001-10-23	10	2002
-78.448333	-9.6465	2001-10-23	10	2002
-78.554	-9.289833	2001-10-23	10	2002
-78.564667	-9.448333	2001-10-23	10	2002
-78.406333	-9.501667	2001-10-23	10	2002
-78.4715	-9.732	2001-10-23	10	2002
-77.424833	-11.7545	2001-10-23	10	2002
-77.8535	-11.997167	2001-10-23	10	2002
-78.280333	-12.244333	2001-10-23	10	2002
-77.184667	-11.819667	2001-10-23	10	2002
-77.262167	-11.732333	2001-10-23	10	2002
-77.283167	-11.5925	2001-10-23	10	2002
-77.3875	-11.5355	2001-10-23	10	2002
-77.479	-11.395833	2001-10-23	10	2002
-77.591667	-11.384	2001-10-23	10	2002
-77.690333	-11.235333	2001-10-23	10	2002
-77.6435	-11.095333	2001-10-23	10	2002
-79.393833	-10.186333	2001-10-24	10	2002
-79.829833	-10.434167	2001-10-24	10	2002
-79.564667	-10.946667	2001-10-24	10	2002
-78.868167	-9.876167	2001-10-24	10	2002
-78.524333	-10.023333	2001-10-24	10	2002
-78.261833	-10.192833	2001-10-24	10	2002
-78.693667	-10.430167	2001-10-24	10	2002
-78.301333	-9.840167	2001-10-24	10	2002
-78.350333	-10.016667	2001-10-24	10	2002
-78.191	-10.069	2001-10-24	10	2002
-78.222333	-10.266833	2001-10-24	10	2002
-78.092667	-10.346667	2001-10-24	10	2002
-78.7285	-12.501333	2001-10-24	10	2002
-78.676833	-12.1805	2001-10-24	10	2002
-79.047667	-12.092167	2001-10-24	10	2002
-77.682667	-10.946667	2001-10-24	10	2002
-77.766	-10.862167	2001-10-24	10	2002
-77.818333	-10.746667	2001-10-24	10	2002
-77.914833	-10.683833	2001-10-24	10	2002
-77.924667	-10.529667	2001-10-24	10	2002
-78.034	-10.431833	2001-10-24	10	2002
-79.258167	-11.096667	2001-10-25	10	2002
-79.313	-11.441167	2001-10-25	10	2002
-78.577667	-11.332833	2001-10-25	10	2002
-78.4325	-10.607333	2001-10-25	10	2002
-78.143333	-10.45	2001-10-25	10	2002
-77.913167	-10.602833	2001-10-25	10	2002
-78.431333	-10.952667	2001-10-25	10	2002
-78.111167	-10.540167	2001-10-25	10	2002
-77.933667	-10.557167	2001-10-25	10	2002
-77.929833	-10.755333	2001-10-25	10	2002
-77.774833	-10.804167	2001-10-25	10	2002
-77.813333	-10.991167	2001-10-25	10	2002
-77.650833	-11.079	2001-10-25	10	2002
-78.889167	-11.716833	2001-10-25	10	2002
-78.609	-11.560667	2001-10-25	10	2002
-78.335	-11.394	2001-10-25	10	2002
-77.969333	-11.186	2001-10-25	10	2002
-77.746667	-11.010333	2001-10-25	10	2002
-77.913	-10.8675	2001-10-25	10	2002
-78.311167	-11.0925	2001-10-25	10	2002
-78.872833	-11.4155	2001-10-25	10	2002
-78.079333	-10.295833	2001-10-25	10	2002
-78.180833	-10.230833	2001-10-25	10	2002
-78.195	-10.036667	2001-10-25	10	2002
-78.277333	-9.981	2001-10-25	10	2002
-78.246667	-9.836667	2001-10-25	10	2002
-78.341167	-9.741833	2001-10-25	10	2002
-78.222833	-11.474	2001-10-26	10	2002
-78.640167	-11.776	2001-10-26	10	2002
-78.743333	-11.951167	2001-10-26	10	2002
-78.2365	-11.8045	2001-10-26	10	2002
-77.921667	-11.952	2001-10-26	10	2002
-78.238833	-12.123333	2001-10-26	10	2002
-77.994833	-11.018333	2001-10-26	10	2002
-77.7015	-10.954833	2001-10-26	10	2002
-77.9665	-11.3405	2001-10-26	10	2002
-78.048167	-11.7005	2001-10-26	10	2002
-77.419167	-11.479333	2001-10-26	10	2002
-77.7805	-11.3095	2001-10-26	10	2002
-77.6055	-11.3535	2001-10-26	10	2002
-77.535667	-11.516667	2001-10-26	10	2002
-77.333	-11.519167	2001-10-26	10	2002
-77.359	-11.7275	2001-10-26	10	2002
-77.208333	-11.821833	2001-10-26	10	2002
-79.33	-11.3885	2001-10-26	10	2002
-79.471	-11.174167	2001-10-26	10	2002
-79.086167	-10.653667	2001-10-26	10	2002
-78.381667	-9.556333	2001-10-26	10	2002
-78.4535	-9.467	2001-10-26	10	2002
-78.475	-9.347833	2001-10-26	10	2002
-78.567667	-9.2965	2001-10-26	10	2002
-78.629833	-9.205333	2001-10-26	10	2002
-78.629167	-9.122667	2001-10-26	10	2002
-78.6075	-12.324167	2001-10-27	10	2002
-78.237833	-12.447167	2001-10-27	10	2002
-77.624667	-12.1075	2001-10-27	10	2002
-77.459167	-12.022167	2001-10-27	10	2002
-77.632	-11.791	2001-10-27	10	2002
-77.189167	-11.899	2001-10-27	10	2002
-77.281	-11.9855	2001-10-27	10	2002
-77.260833	-12.129333	2001-10-27	10	2002
-77.123	-12.139333	2001-10-27	10	2002
-78.629667	-10.404	2001-10-27	10	2002
-78.2545	-10.161833	2001-10-27	10	2002
-78.653167	-10.068167	2001-10-27	10	2002
-79.1285	-10.388667	2001-10-27	10	2002
-79.702	-10.6765	2001-10-27	10	2002
-79.726833	-10.1725	2001-10-27	10	2002
-78.6885	-9.038	2001-10-27	10	2002
-78.6915	-8.867	2001-10-27	10	2002
-78.806333	-8.8345	2001-10-27	10	2002
-78.8175	-8.69	2001-10-27	10	2002
-78.958667	-8.458	2001-10-27	10	2002
-78.918167	-8.398167	2001-10-27	10	2002
-79.4645	-9.721	2001-10-28	10	2002
-79.116167	-9.513333	2001-10-28	10	2002
-78.765	-9.315833	2001-10-28	10	2002
-78.8055	-9.051667	2001-10-28	10	2002
-79.024333	-9.176167	2001-10-28	10	2002
-79.452	-9.414667	2001-10-28	10	2002
-78.965333	-8.3195	2001-10-28	10	2002
-79.066	-8.217	2001-10-28	10	2002
-79.859167	-9.648333	2001-10-29	10	2002
-80.115	-9.376833	2001-10-29	10	2002
-80.459667	-9.121833	2001-10-29	10	2002
-79.099167	-8.128167	2001-10-29	10	2002
-79.238333	-8.033167	2001-10-29	10	2002
-79.31	-7.942833	2001-10-29	10	2002
-79.421	-7.850333	2001-10-29	10	2002
-78.014167	-12.645333	2001-10-30	10	2002
-78.500333	-12.921167	2001-10-30	10	2002
-78.139833	-12.930833	2001-10-30	10	2002
-77.81	-12.851	2001-10-30	10	2002
-77.449333	-12.653	2001-10-30	10	2002
-77.5245	-13.023833	2001-10-30	10	2002
-77.1605	-12.169	2001-10-30	10	2002
-77.500333	-12.367333	2001-10-30	10	2002
-77.222667	-12.564333	2001-10-30	10	2002
-76.899	-12.353833	2001-10-30	10	2002
-77.089167	-12.256167	2001-10-30	10	2002
-76.9185	-12.2785	2001-10-30	10	2002
-76.891833	-12.448333	2001-10-30	10	2002
-76.791333	-12.541	2001-10-30	10	2002
-76.757833	-12.7045	2001-10-30	10	2002
-79.956667	-8.825	2001-10-30	10	2002
-79.680833	-8.663	2001-10-30	10	2002
-79.398	-8.4985	2001-10-30	10	2002
-79.169833	-8.353833	2001-10-30	10	2002
-79.066333	-8.213333	2001-10-30	10	2002
-79.389833	-8.190833	2001-10-30	10	2002
-79.661667	-8.343333	2001-10-30	10	2002
-79.988333	-8.512833	2001-10-30	10	2002
-80.354	-8.7375	2001-10-30	10	2002
-79.4505	-7.748167	2001-10-30	10	2002
-79.536333	-7.641	2001-10-30	10	2002
-79.561667	-7.508	2001-10-30	10	2002
-79.6165	-7.559167	2001-10-30	10	2002
-78.018	-13.2925	2001-10-31	10	2002
-77.772833	-13.464833	2001-10-31	10	2002
-77.102	-13.2375	2001-10-31	10	2002
-77.373	-13.582667	2001-10-31	10	2002
-76.862833	-12.653167	2001-10-31	10	2002
-77.284	-12.892	2001-10-31	10	2002
-77.039	-13.085333	2001-10-31	10	2002
-76.779333	-12.769	2001-10-31	10	2002
-76.5025	-13.111	2001-10-31	10	2002
-76.7995	-13.27	2001-10-31	10	2002
-76.6365	-12.768	2001-10-31	10	2002
-76.616333	-12.904333	2001-10-31	10	2002
-76.511	-12.994833	2001-10-31	10	2002
-76.472667	-13.189167	2001-10-31	10	2002
-76.356833	-13.22	2001-10-31	10	2002
-76.316333	-13.416833	2001-10-31	10	2002
-80.872833	-8.166167	2001-10-31	10	2002
-80.449333	-7.923667	2001-10-31	10	2002
-79.972	-7.653167	2001-10-31	10	2002
-79.765333	-7.156833	2001-10-31	10	2002
-79.750636	-7.077083	2001-10-31	10	2002
-79.809333	-7.016167	2001-10-31	10	2002
-79.902833	-6.966167	2001-10-31	10	2002
-79.963333	-6.859	2001-10-31	10	2002
-80.0105	-6.765833	2001-10-31	10	2002
-77.821667	-13.83	2001-11-01	11	2002
-77.392667	-13.831667	2001-11-01	11	2002
-76.845333	-13.614	2001-11-01	11	2002
-77.0095	-14.017	2001-11-01	11	2002
-77.360833	-14.2245	2001-11-01	11	2002
-76.607667	-13.4905	2001-11-01	11	2002
-76.326167	-13.332667	2001-11-01	11	2002
-76.766667	-13.891667	2001-11-01	11	2002
-76.22	-13.458333	2001-11-01	11	2002
-79.698667	-7.4025	2001-11-01	11	2002
-79.815	-7.28	2001-11-01	11	2002
-80.294167	-7.545333	2001-11-01	11	2002
-80.806167	-7.842167	2001-11-01	11	2002
-81.468667	-7.749333	2001-11-01	11	2002
-81.87	-7.58	2001-11-01	11	2002
-81.430833	-7.327333	2001-11-01	11	2002
-80.9	-7.02	2001-11-01	11	2002
-80.12	-6.681167	2001-11-01	11	2002
-80.2845	-6.607333	2001-11-01	11	2002
-80.385	-6.505167	2001-11-01	11	2002
-80.581	-6.470667	2001-11-01	11	2002
-80.662667	-6.375667	2001-11-01	11	2002
-80.883	-6.314167	2001-11-01	11	2002
-77.881333	-14.529333	2001-11-02	11	2002
-77.377833	-14.541167	2001-11-02	11	2002
-76.864833	-14.326167	2001-11-02	11	2002
-77.078333	-14.390667	2001-11-02	11	2002
-77.481667	-14.939833	2001-11-02	11	2002
-76.977667	-15.0045	2001-11-02	11	2002
-76.621167	-14.147	2001-11-02	11	2002
-76.342833	-13.990167	2001-11-02	11	2002
-76.330833	-14.331167	2001-11-02	11	2002
-76.7285	-14.537167	2001-11-02	11	2002
-76.4215	-14.689	2001-11-02	11	2002
-76.046833	-14.476	2001-11-02	11	2002
-76.419333	-13.928	2001-11-02	11	2002
-76.361667	-14.079333	2001-11-02	11	2002
-76.301667	-14.164167	2001-11-02	11	2002
-80.4635	-6.777	2001-11-02	11	2002
-80.575167	-6.558	2001-11-02	11	2002
-80.857167	-6.715	2001-11-02	11	2002
-81.287667	-6.9465	2001-11-02	11	2002
-81.857	-7.27	2001-11-02	11	2002
-80.935333	-6.195833	2001-11-02	11	2002
-81.085	-6.140333	2001-11-02	11	2002
-81.131667	-6.043333	2001-11-02	11	2002
-76.606667	-14.791833	2001-11-03	11	2002
-76.687833	-15.150667	2001-11-03	11	2002
-77.157	-15.411833	2001-11-03	11	2002
-76.387	-15.0505	2001-11-03	11	2002
-76.011	-15.106667	2001-11-03	11	2002
-75.557	-14.909667	2001-11-03	11	2002
-75.538	-15.178667	2001-11-03	11	2002
-76.225833	-14.372167	2001-11-03	11	2002
-76.096833	-14.382333	2001-11-03	11	2002
-75.933833	-14.601	2001-11-03	11	2002
-75.863667	-14.815333	2001-11-03	11	2002
-75.706167	-14.814333	2001-11-03	11	2002
-82.449667	-6.7035	2001-11-03	11	2002
-81.978333	-6.433667	2001-11-03	11	2002
-81.634333	-6.226	2001-11-03	11	2002
-76.703333	-15.487667	2001-11-04	11	2002
-76.257333	-15.234167	2001-11-04	11	2002
-75.990167	-15.421	2001-11-04	11	2002
-76.477667	-15.706833	2001-11-04	11	2002
-76.304833	-15.918667	2001-11-04	11	2002
-76.9125	-15.7125	2001-11-04	11	2002
-75.9445	-15.457	2001-11-04	11	2002
-75.621833	-15.555333	2001-11-04	11	2002
-75.253167	-15.3515	2001-11-04	11	2002
-75.324333	-15.534833	2001-11-04	11	2002
-75.5145	-15.847667	2001-11-04	11	2002
-75.454833	-15.035333	2001-11-04	11	2002
-75.414167	-15.198333	2001-11-04	11	2002
-75.250333	-15.2195	2001-11-04	11	2002
-75.182667	-15.467167	2001-11-04	11	2002
-75.065833	-15.4655	2001-11-04	11	2002
-74.9465	-15.614833	2001-11-04	11	2002
-81.201667	-5.981667	2001-11-04	11	2002
-81.540333	-5.985833	2001-11-04	11	2002
-81.894167	-5.985333	2001-11-04	11	2002
-82.332	-5.995	2001-11-04	11	2002
-82.804667	-5.993667	2001-11-04	11	2002
-75.5415	-15.86	2001-11-05	11	2002
-75.1935	-15.874167	2001-11-05	11	2002
-75.0125	-15.5745	2001-11-05	11	2002
-74.8325	-15.592	2001-11-05	11	2002
-74.8145	-15.818167	2001-11-06	11	2002
-74.536167	-15.9215	2001-11-06	11	2002
-74.213833	-15.960333	2001-11-06	11	2002
-74.668667	-15.7485	2001-11-06	11	2002
-74.549833	-15.719333	2001-11-06	11	2002
-74.422833	-15.911	2001-11-06	11	2002
-74.2645	-15.889833	2001-11-07	11	2002
-81.486167	-6.006333	2002-02-27	2	2002
-81.292	-6.0875	2002-02-27	2	2002
-81.227167	-6.095	2002-02-27	2	2002
-81.050167	-6.140167	2002-02-27	2	2002
-81.023667	-6.280667	2002-02-27	2	2002
-80.846333	-6.288667	2002-02-27	2	2002
-80.7695	-6.470167	2002-02-27	2	2002
-81.081833	-6.235833	2002-02-28	2	2002
-80.549667	-6.447167	2002-02-28	2	2002
